"","PID","county","state","area","popdensity","popwhite","popblack","popamerindian","popother","percwhite","percblack","percamerindan","percasian","percother","popadults","perchsd","percollege","percprof","poppovertyknown","percpovertyknown","percbelowpoverty","percchildbelowpovert","percadultpoverty","percelderlypoverty","inmetro","category","total","asian","per","asianper"
"388",3003,"GREEN","WI",0.034,892.323529,30173,23,51,26,99.4528495,0.07581001,0.16810046,0.21754178,0.08569828,19708,76.7759286,19.8751776,3.34381977,29821,98.2926267,7.83675933,10.2412605,6.84171136,7.20466184,0,"AAR",30339,66,0.217541777909621,"small"
"389",3004,"GREEN LAKE","WI",0.022,847.772727,18386,21,42,99,98.5791647,0.1125945,0.225189,0.55224921,0.53080264,12453,74.5523167,17.3050671,3.33253031,18351,98.3915072,9.9722086,13.5313531,8.35054909,9.42870413,0,"AAR",18651,103,0.552249209157686,"large"
"390",3005,"IOWA","WI",0.046,438.043478,20093,7,21,10,99.7171216,0.03473945,0.10421836,0.0942928,0.04962779,12747,80.5993567,20.483251,3.94602652,19890,98.7096774,9.99497235,12.4825175,8.10377358,11.6246499,0,"HAR",20150,19,0.0942928039702233,"small"
"391",3006,"IRON","WI",0.047,130.914894,6121,1,25,4,99.4799285,0.01625223,0.40630587,0.03250447,0.06500894,4447,74.7020463,18.7317293,2.67596132,6021,97.854705,13.0709185,15.6467854,12.1790423,12.6623377,0,"AAR",6153,2,0.0325044693645376,"small"
"392",3007,"JACKSON","WI",0.06,276.466667,15814,47,674,23,95.3339764,0.28333735,4.0631782,0.18085363,0.13865445,10800,68.8240741,15.3240741,2.43518519,16244,97.9262117,14.6577198,20.6008584,12.3831216,12.5467626,0,"AAR",16588,30,0.180853629129491,"small"
"393",3008,"JEFFERSON","WI",0.035,1936.65714,66702,189,176,429,98.4052048,0.27883098,0.25965213,0.42341,0.63290206,42214,76.9649879,22.1656323,4.73302696,64692,95.4398596,7.1956347,7.99721432,6.72824313,7.46902655,0,"ALR",67783,287,0.423409999557411,"small"
"394",3009,"JUNEAU","WI",0.047,460.638298,21307,31,166,68,98.4157044,0.14318707,0.76674365,0.36027714,0.31408776,14210,70.5840957,14.3912738,2.47712878,21340,98.5681293,12.7835052,14.7692308,11.1914696,13.9638682,0,"AAR",21650,78,0.360277136258661,"small"
"395",3010,"KENOSHA","WI",0.016,8011.3125,119187,5295,472,2558,92.9833595,4.13087743,0.3682293,0.52191823,1.99561557,80794,75.087259,20.3282422,4.06094512,125494,97.9037455,10.2140341,15.6521483,8.56810674,6.94973343,1,"AAU",128181,669,0.521918225009947,"large"
"396",3011,"KEWAUNEE","WI",0.02,943.9,18766,24,52,13,99.4067168,0.12713211,0.27545291,0.12183494,0.06886323,11945,73.5454165,14.3909586,2.15989954,18662,98.855811,8.21991212,9.8546347,6.05500821,11.6542392,0,"AAR",18878,23,0.121834940141964,"small"
"397",3012,"LA CROSSE","WI",0.028,3496.57143,94319,438,340,140,96.3382497,0.44737702,0.34727897,2.72409707,0.14299722,58586,82.5760421,30.4885126,7.34475813,93254,95.2504494,13.4085401,14.452894,14.0575375,9.52813067,1,"HAU",97904,2667,2.72409707468541,"large"
"398",3013,"LAFAYETTE","WI",0.037,434.486486,16009,14,21,13,99.5832297,0.08708634,0.13062951,0.1181886,0.08086589,10181,77.0356547,16.4620371,2.60288773,15911,98.9736253,11.02382,13.3161512,9.61466981,11.2437186,0,"AAR",16076,19,0.118188604130381,"small"
"399",3014,"LANGLADE","WI",0.052,375.096154,19291,13,137,42,98.9028454,0.06664958,0.702384,0.11279159,0.2153294,12933,71.4992654,13.6317946,2.89955927,19234,98.6106127,14.625143,21.9306834,11.5954206,12.7876683,0,"AAR",19505,22,0.112791591899513,"small"
"400",3015,"LINCOLN","WI",0.053,509.301887,26712,84,96,23,98.9589894,0.31119179,0.35564776,0.28896381,0.08520728,17567,71.0593727,17.4417943,3.44395742,26273,97.3326418,10.4175389,13.7597459,8.59200576,10.8202124,0,"AAR",26993,78,0.288963805431038,"small"
"401",3016,"MANITOWOC","WI",0.036,2233.91667,78730,115,318,187,97.8973154,0.14299748,0.39541911,1.33174171,0.23252633,52215,75.40745,19.0711481,2.88805899,79142,98.4096194,8.33564984,11.7911918,6.97293058,7.29801829,0,"AAR",80421,1071,1.33174170925505,"large"
"402",3017,"MARATHON","WI",0.094,1227.65957,112189,89,490,133,97.2175043,0.07712305,0.42461005,2.16551127,0.1152513,72367,75.9448367,21.877375,4.05709785,114112,98.8838821,7.91853617,10.3436458,6.21167941,9.55842757,1,"AAU",115400,2499,2.16551126516464,"large"
"403",3018,"MARINETTE","WI",0.082,494.487805,40280,8,150,47,99.3390549,0.0197297,0.36993193,0.15537141,0.11591201,26699,73.6094985,15.4275441,2.30720252,39419,97.2156457,11.6593521,15.1330585,9.60642411,12.1661029,0,"AAR",40548,63,0.155371411660255,"small"
"404",3019,"MARQUETTE","WI",0.027,456.333333,12174,31,49,49,98.806915,0.25160295,0.39769499,0.14609204,0.39769499,8499,69.714084,14.0016473,2.57677374,12182,98.8718448,11.6072894,15.6430268,9.678511,11.4586466,0,"AAR",12321,18,0.14609203798393,"small"
"405",3020,"MENOMINEE","WI",0.021,185.238095,416,0,3469,5,10.6940874,0,89.1773779,0,0.1285347,1922,62.6951093,7.33610822,0.52029136,3820,98.2005141,48.6910995,64.3084767,43.3124644,18.2186235,0,"LHR",3890,0,0,"small"
"406",3021,"MILWAUKEE","WI",0.015,63951.6667,718918,195470,6994,22585,74.9438899,20.3768471,0.72909228,1.59578849,2.35438222,610538,76.2604457,25.3558337,6.20125201,933532,97.3164108,15.8734784,27.7980262,12.8895894,7.81374777,1,"AAU",959275,15308,1.59578848609627,"large"
"407",3022,"MONROE","WI",0.054,678.388889,35983,141,301,65,98.2256435,0.38489886,0.82166353,0.39035842,0.17743565,23025,75.7263844,17.3724213,2.84473398,35485,96.8662135,13.0026772,18.0921979,10.5513257,11.6072842,0,"AAR",36633,143,0.390358420003822,"small"
"408",3023,"OCONTO","WI",0.06,503.766667,29926,18,212,34,99.007477,0.05955138,0.70138292,0.11910276,0.11248594,19760,69.4078947,13.4311741,2.37854251,29750,98.4251969,12.0941176,14.1166317,9.63442252,15.5886158,0,"AAR",30226,36,0.119102759213922,"small"
"409",3024,"ONEIDA","WI",0.071,446.183099,31320,58,223,22,98.8667572,0.18308659,0.70393636,0.17677326,0.06944664,22153,77.5967138,21.9338239,4.97449555,30890,97.5093911,9.61799935,13.9667073,8.10961622,8.559414,0,"AAR",31679,56,0.176773256731589,"small"
"410",3025,"OUTAGAMIE","WI",0.037,3797.56757,136043,206,1965,392,96.8208668,0.14660878,1.39847698,1.3550637,0.2789837,86689,81.5328358,24.8578251,4.36272191,137496,97.8549569,6.20236225,8.20300676,5.02296542,6.85592403,1,"HLU",140510,1904,1.35506369653405,"large"
"411",3026,"OZAUKEE","WI",0.015,4855.4,71676,492,127,98,98.4141368,0.67553652,0.1743763,0.60139226,0.13455809,47058,86.8991457,37.4197798,9.36503889,71600,98.3097857,2.1801676,1.91895478,1.9385043,3.54706685,1,"HLU",72831,438,0.601392264283066,"large"
"412",3027,"PEPIN","WI",0.014,507.642857,7070,2,18,8,99.4793865,0.02814127,0.25327142,0.12663571,0.11256508,4578,71.0353866,15.7492355,2.81782438,6944,97.7064866,12.6152074,14.8821218,10.1239669,15.1315789,0,"AAR",7107,9,0.126635711270578,"small"
"413",3028,"PIERCE","WI",0.034,963.676471,32366,82,87,58,98.7822371,0.25026705,0.26552724,0.5249504,0.17701816,18623,81.0717929,24.464372,5.42340117,30557,93.2611018,10.4165985,11.0331339,10.3370278,9.47141832,1,"HAU",32765,172,0.524950404394934,"large"
"414",3029,"POLK","WI",0.055,632.236364,34348,23,321,31,98.7777874,0.06614327,0.92313001,0.14378972,0.08914963,22515,77.9835665,18.5920497,3.39329336,34105,98.0789693,11.8223134,16.0155849,9.75664969,11.1643221,0,"AAR",34773,50,0.143789721910678,"small"
"415",3030,"PORTAGE","WI",0.048,1279.27083,59972,161,255,231,97.6663138,0.26219363,0.41527563,1.28002606,0.37619086,35004,79.7337447,24.6343275,6.01931208,57805,94.1372852,12.8950783,13.5589979,13.1821824,10.5094407,0,"AAR",61405,786,1.28002605651006,"large"
"416",3031,"PRICE","WI",0.075,208,15479,7,77,10,99.224359,0.04487179,0.49358974,0.17307692,0.06410256,10414,73.324371,15.527175,2.81352026,15271,97.8910256,10.8899221,12.5549585,8.14521452,14.7695725,0,"AAR",15600,27,0.173076923076923,"small"
"417",3032,"RACINE","WI",0.02,8751.7,152098,16999,521,4412,86.8962602,9.71182742,0.29765646,0.57360284,2.52065313,110593,76.3809644,22.9065131,4.93611711,172392,98.490579,10.1512831,15.556437,8.42926105,6.81166261,1,"AAU",175034,1004,0.573602842876241,"large"
"418",3033,"RICHLAND","WI",0.034,515.323529,17411,12,34,26,99.372182,0.06848924,0.19405285,0.2168826,0.14839336,11309,73.720046,17.4993368,3.14793527,17254,98.4761144,13.4403617,15.7928118,12.6371115,12.3541888,0,"AAR",17521,38,0.216882598025227,"small"
"419",3034,"ROCK","WI",0.042,3321.66667,130803,6638,369,715,93.7588703,4.75808186,0.26449717,0.70604258,0.51250806,88072,78.1814879,19.9064402,4.37028795,135919,97.425991,9.87720628,15.2857608,8.14384062,6.8982497,1,"AAU",139510,985,0.706042577593004,"large"
"420",3035,"RUSK","WI",0.055,274.163636,14821,31,82,31,98.2890112,0.20558392,0.54380264,0.7560183,0.20558392,9704,70.3112119,16.7559769,3.01937345,14748,97.8048942,16.5785191,20.7524272,15.806851,13.1289074,0,"AAR",15079,114,0.756018303601035,"large"
"421",3036,"ST CROIX","WI",0.044,1142.06818,49895,44,121,43,99.2915564,0.08756045,0.24079123,0.2945215,0.08557044,30873,84.4232825,28.5880867,5.38010559,49388,98.2826212,6.40236495,7.89210789,4.97251286,9.30721916,1,"HLU",50251,148,0.29452150205966,"small"
"422",3037,"SAUK","WI",0.05,939.5,46459,54,288,95,98.9015434,0.11495476,0.61309207,0.16817456,0.20223523,30347,74.6597687,19.833921,3.97073846,46193,98.3352847,9.69194467,13.1041039,8.14808827,9.14033299,0,"AAR",46975,79,0.168174560936668,"small"
"423",3038,"SAWYER","WI",0.079,179.506329,11962,18,2167,19,84.3523024,0.1269304,15.2810098,0.10577533,0.13398209,9600,73.7395833,17.9479167,4.04166667,13897,97.9973204,20.5440023,29.0735695,19.1953682,14.1793182,0,"AHR",14181,15,0.1057753331923,"small"
"424",3039,"SHAWANO","WI",0.054,688.092593,35251,42,1762,32,94.8704147,0.11303388,4.74204053,0.18838981,0.08612105,24271,69.453257,14.8077953,2.45560546,36389,97.9330947,11.2973701,14.932266,9.10511287,11.9495299,0,"AAR",37157,70,0.188389805420244,"small"
"425",3040,"SHEBOYGAN","WI",0.032,3246.15625,100389,430,357,640,96.6421826,0.41395112,0.34367569,1.98407732,0.61611329,66938,77.4298605,20.8371926,3.83638591,101088,97.3150938,6.48642767,8.67791176,5.14637904,7.23178521,1,"ALU",103877,2061,1.98407732221762,"large"
"426",3041,"TAYLOR","WI",0.057,331.596491,18807,2,39,9,99.5026718,0.01058145,0.20633829,0.23279192,0.04761653,11676,68.8078109,15.0650908,3.0061665,18603,98.4233638,12.664624,15.9650375,10.265319,13.8896828,0,"AAR",18901,44,0.232791915771652,"small"
"427",3042,"TREMPEALEAU","WI",0.043,587.511628,25160,12,32,13,99.5922891,0.0475003,0.12666746,0.18208447,0.05145865,16648,71.6842864,17.5516579,2.87121576,24533,97.1103986,10.6754168,12.9199756,7.8841449,14.5652992,0,"AAR",25263,46,0.182084471361279,"small"
"428",3043,"VERNON","WI",0.048,533.6875,25509,12,36,18,99.578405,0.04684389,0.14053168,0.16395362,0.07026584,16883,69.211633,18.9421311,3.62494817,25087,97.9310614,15.8249292,21.2011051,13.4496431,14.5714286,0,"AAR",25617,42,0.1639536245462,"small"
"429",3044,"VILAS","WI",0.06,295.116667,16116,9,1534,10,91.0148529,0.05082736,8.66324053,0.21460439,0.05647484,12815,76.1451424,19.2118611,4.31525556,17446,98.5260067,14.7369024,23.0433667,14.2519778,9.17322835,0,"AAR",17707,38,0.214604393742588,"small"
"430",3045,"WALWORTH","WI",0.032,2343.75,72747,454,201,1104,96.996,0.60533333,0.268,0.65866667,1.472,46742,79.0210089,23.1569039,6.08232425,71553,95.404,9.64180398,8.69961284,10.9266098,6.89418232,0,"AAR",75000,494,0.658666666666667,"large"
"431",3046,"WASHBURN","WI",0.05,275.44,13585,25,122,7,98.6421725,0.18152774,0.88585536,0.23961661,0.05082777,9297,74.8521028,19.0168872,4.02280305,13532,98.2573337,15.8660952,21.4185982,13.6424832,14.329455,0,"AAR",13772,33,0.23961661341853,"small"
"432",3047,"WASHINGTON","WI",0.025,3813.12,94465,125,208,193,99.0947046,0.13112622,0.21819402,0.35351628,0.20245888,59583,81.3403152,23.3909001,4.01456791,94143,98.7569235,3.23762786,4.06985404,2.58450033,4.28088917,1,"HLU",95328,337,0.353516280631084,"small"
"433",3048,"WAUKESHA","WI",0.034,8962.20588,298313,1096,672,1935,97.8990204,0.35968036,0.22053394,0.8857457,0.63501961,195837,87.9889908,35.3967841,7.66709049,299802,98.3876737,3.1210599,3.78581963,2.59006144,4.08547929,1,"HLU",304715,2699,0.885745696798648,"large"
"434",3049,"WAUPACA","WI",0.045,1024.53333,45695,22,125,170,99.1128752,0.0477182,0.27112615,0.19954885,0.36873156,30109,72.137899,16.5498688,3.13859643,44412,96.3300364,8.48869675,10.071411,6.95379864,10.338641,0,"AAR",46104,92,0.199548846087107,"small"
"435",3050,"WAUSHARA","WI",0.037,523.918919,19094,29,70,149,98.4988393,0.14960021,0.36110395,0.221821,0.76863554,13316,70.0060078,15.064584,2.62090718,19163,98.8547846,13.7869853,20.0507078,11.6957841,11.8045576,0,"AAR",19385,43,0.221820995615166,"small"
"436",3051,"WINNEBAGO","WI",0.035,4009.14286,136822,697,685,388,97.5071266,0.49672178,0.4881699,1.23147092,0.27651083,88960,80.6193795,24.9955036,5.65984712,133950,95.4603763,8.80403135,10.5920306,8.66058681,6.66109376,1,"HAU",140320,1728,1.23147092360319,"large"
"437",3052,"WOOD","WI",0.048,1533.4375,72157,90,481,155,98.0327423,0.1222743,0.65348821,0.98091162,0.21058352,46796,78.2951534,21.6663817,4.5837251,72685,98.7500849,8.52583064,11.1629965,7.37565628,7.88291776,0,"AAR",73605,722,0.980911622851709,"large"
